Name,Age,Area,Job,Interest,Email,Phone_number,Sex
a1290,27,전라남도,정보보안가,서버개발,a1290google.com,40577526011,남
a1291,34,충청남도,대학생,서버개발,a1291daum.net,70186195190,남
a1292,29,충청북도,앱개발자,정보보안,a1292naver.com,22763466170,여
a1293,35,제주특별자치도,웹개발자,딥러닝,a1293google.com,62629947073,여
a1294,31,충청북도,데이터 사이언티스트,정보보안,a1294google.com,67852187272,남
a1295,24,충청남도,정보보안가,서버개발,a1295naver.com,14338975376,남
a1296,15,전라남도,데이터 사이언티스트,앱개발,a1296daum.net,49579994789,여
a1297,18,경기도,앱개발자,딥러닝,a1297daum.net,62951047941,남
a1298,31,제주특별자치도,데이터 사이언티스트,앱개발,a1298daum.net,23419247923,남
a1299,24,경기도,데이터 사이언티스트,정보보안,a1299google.com,66876614970,남
a1300,16,서울특별시,웹개발자,딥러닝,a1300google.com,53646638330,여
a1301,33,충청남도,머신러닝 엔지니어,서버개발,a1301naver.com,42172416418,여
a1302,17,경기도,대학생,앱개발,a1302daum.net,37570494643,여
a1303,32,충청북도,웹개발자,정보보안,a1303daum.net,36199358864,남
a1304,23,경상남도,머신러닝 엔지니어,머신러닝,a1304google.com,63447181913,여
a1305,31,충청남도,대학생,머신러닝,a1305google.com,12289005116,남
a1306,15,강원도,데이터 사이언티스트,딥러닝,a1306naver.com,33914225901,여
a1307,28,경기도,정보보안가,웹개발,a1307daum.net,47655076324,남
a1308,19,경상남도,데이터 사이언티스트,딥러닝,a1308google.com,90205303396,여
a1309,29,경상북도,머신러닝 엔지니어,딥러닝,a1309naver.com,33997408143,여
a1310,20,경상남도,대학생,웹개발,a1310google.com,54978845842,여
a1311,26,충청남도,웹개발자,웹개발,a1311daum.net,19643630763,남
a1312,35,경상남도,정보보안가,정보보안,a1312naver.com,19184613533,여
a1313,20,충청북도,머신러닝 엔지니어,정보보안,a1313naver.com,42052511108,여
a1314,20,경기도,머신러닝 엔지니어,웹개발,a1314daum.net,29323016479,남
a1315,26,경상북도,정보보안가,정보보안,a1315naver.com,91885748628,남
a1316,24,경상남도,앱개발자,딥러닝,a1316daum.net,90062297010,여
a1317,20,전라남도,대학생,딥러닝,a1317google.com,62227016390,남
a1318,25,충청남도,웹개발자,딥러닝,a1318google.com,23610000076,남
a1319,17,전라남도,앱개발자,웹개발,a1319daum.net,52785580052,남
a1320,24,경상북도,앱개발자,딥러닝,a1320daum.net,12790409321,남
a1321,33,서울특별시,웹개발자,머신러닝,a1321google.com,19799351282,남
a1322,33,전라북도,데이터 사이언티스트,웹개발,a1322google.com,60099871187,여
a1323,26,강원도,앱개발자,머신러닝,a1323google.com,19269354093,여
a1324,22,충청남도,데이터 사이언티스트,딥러닝,a1324daum.net,28767209746,남
a1325,29,경기도,데이터 사이언티스트,앱개발,a1325google.com,24561109364,여
a1326,32,전라북도,앱개발자,머신러닝,a1326naver.com,96944001357,남
a1327,31,충청남도,앱개발자,앱개발,a1327daum.net,11468145362,여
a1328,25,경상북도,대학생,머신러닝,a1328google.com,33662880172,남
a1329,18,제주특별자치도,웹개발자,딥러닝,a1329naver.com,57224716055,여
a1330,15,경상북도,정보보안가,앱개발,a1330daum.net,30061627933,남
a1331,32,충청북도,웹개발자,딥러닝,a1331naver.com,61248349785,남
a1332,28,제주특별자치도,웹개발자,머신러닝,a1332daum.net,29776415743,남
a1333,19,강원도,대학생,정보보안,a1333naver.com,35550754500,남
a1334,27,충청남도,정보보안가,웹개발,a1334google.com,41313423044,남
a1335,21,제주특별자치도,앱개발자,서버개발,a1335naver.com,48439312885,남
a1336,23,경상남도,앱개발자,웹개발,a1336naver.com,81231126611,남
a1337,15,전라북도,머신러닝 엔지니어,웹개발,a1337google.com,63030144632,남
a1338,23,경상북도,정보보안가,정보보안,a1338daum.net,44980136589,여
a1339,29,경상북도,머신러닝 엔지니어,서버개발,a1339daum.net,13321897282,여
a1340,19,제주특별자치도,데이터 사이언티스트,머신러닝,a1340google.com,55892548341,여
a1341,33,제주특별자치도,정보보안가,머신러닝,a1341google.com,88049890934,남
a1342,27,강원도,대학생,머신러닝,a1342google.com,89539218882,남
a1343,25,강원도,앱개발자,웹개발,a1343google.com,95928918968,남
a1344,23,경상남도,웹개발자,딥러닝,a1344naver.com,43159870714,여
a1345,32,전라북도,앱개발자,머신러닝,a1345naver.com,40914693009,여
a1346,30,경기도,정보보안가,정보보안,a1346google.com,78518508447,남
a1347,31,서울특별시,앱개발자,웹개발,a1347naver.com,37149056649,여
a1348,30,제주특별자치도,머신러닝 엔지니어,앱개발,a1348naver.com,24515789179,남
a1349,27,전라남도,데이터 사이언티스트,웹개발,a1349naver.com,93911648291,남
a1350,21,경상남도,데이터 사이언티스트,머신러닝,a1350daum.net,27434987298,여
a1351,22,경상남도,앱개발자,머신러닝,a1351daum.net,92885513085,남
a1352,28,경기도,대학생,딥러닝,a1352daum.net,79962323613,여
a1353,21,강원도,대학생,웹개발,a1353google.com,58174994028,여
a1354,30,전라북도,머신러닝 엔지니어,머신러닝,a1354naver.com,66902277117,남
a1355,23,충청남도,데이터 사이언티스트,정보보안,a1355naver.com,82525291621,여
a1356,34,서울특별시,데이터 사이언티스트,웹개발,a1356daum.net,65534083787,남
a1357,30,강원도,대학생,웹개발,a1357daum.net,80932177590,남
a1358,33,충청남도,데이터 사이언티스트,서버개발,a1358naver.com,71759915743,남
a1359,32,전라남도,데이터 사이언티스트,머신러닝,a1359google.com,30045890931,여
a1360,32,경기도,정보보안가,딥러닝,a1360naver.com,19512490585,남
a1361,19,경기도,머신러닝 엔지니어,서버개발,a1361daum.net,90428575883,여
a1362,23,전라북도,정보보안가,딥러닝,a1362naver.com,14413850680,여
a1363,17,제주특별자치도,정보보안가,딥러닝,a1363naver.com,80787311234,여
a1364,25,서울특별시,대학생,앱개발,a1364google.com,32629880229,여
a1365,21,전라남도,데이터 사이언티스트,정보보안,a1365google.com,38852704978,남
a1366,25,전라남도,정보보안가,정보보안,a1366daum.net,29316494341,남
a1367,19,전라남도,정보보안가,서버개발,a1367daum.net,69000304243,여
a1368,31,경상남도,대학생,서버개발,a1368google.com,68194045709,여
a1369,15,경상북도,데이터 사이언티스트,머신러닝,a1369daum.net,12851122542,남
a1370,25,전라북도,데이터 사이언티스트,앱개발,a1370google.com,20748502022,남
a1371,33,제주특별자치도,정보보안가,머신러닝,a1371naver.com,93918224300,남
a1372,25,서울특별시,데이터 사이언티스트,서버개발,a1372daum.net,85766955842,남
a1373,15,제주특별자치도,정보보안가,정보보안,a1373google.com,22550559230,여
a1374,30,전라북도,웹개발자,웹개발,a1374google.com,27794970326,남
a1375,25,경기도,웹개발자,서버개발,a1375daum.net,14521919519,남
a1376,19,제주특별자치도,대학생,정보보안,a1376google.com,39976687063,남
a1377,18,강원도,앱개발자,웹개발,a1377daum.net,74887189149,남
a1378,33,충청남도,데이터 사이언티스트,웹개발,a1378daum.net,96566025124,남
a1379,30,경상북도,정보보안가,서버개발,a1379daum.net,93241983025,남
a1380,17,전라북도,앱개발자,서버개발,a1380daum.net,65300762905,남
a1381,29,경기도,정보보안가,머신러닝,a1381google.com,95064790936,여
a1382,29,충청남도,머신러닝 엔지니어,웹개발,a1382google.com,11568358212,남
a1383,24,전라북도,앱개발자,서버개발,a1383google.com,58250606065,남
a1384,24,경기도,대학생,머신러닝,a1384google.com,37576721909,여
a1385,15,전라남도,앱개발자,머신러닝,a1385daum.net,13664637256,여
a1386,31,서울특별시,머신러닝 엔지니어,머신러닝,a1386daum.net,49986105000,남
a1387,34,제주특별자치도,앱개발자,머신러닝,a1387naver.com,48550731621,남
a1388,35,경상남도,앱개발자,앱개발,a1388google.com,48276738453,여
a1389,33,제주특별자치도,앱개발자,앱개발,a1389naver.com,35265783140,남
a1390,35,서울특별시,웹개발자,웹개발,a1390naver.com,60389673074,여
a1391,22,충청북도,대학생,앱개발,a1391google.com,68158914058,남
a1392,25,전라북도,머신러닝 엔지니어,서버개발,a1392naver.com,85183408055,여
a1393,27,전라북도,앱개발자,서버개발,a1393naver.com,45341015605,여
a1394,19,충청북도,대학생,딥러닝,a1394naver.com,52675631368,남
a1395,26,경상남도,데이터 사이언티스트,서버개발,a1395daum.net,62793097929,남
a1396,20,제주특별자치도,대학생,웹개발,a1396naver.com,37729739776,남
a1397,19,강원도,대학생,앱개발,a1397google.com,59073064251,여
a1398,16,충청북도,대학생,웹개발,a1398google.com,55075066266,여
a1399,32,경상북도,정보보안가,정보보안,a1399daum.net,35304600155,남
a1400,29,전라북도,머신러닝 엔지니어,앱개발,a1400google.com,79465428775,남
a1401,20,강원도,머신러닝 엔지니어,서버개발,a1401daum.net,62790539480,여
a1402,32,제주특별자치도,머신러닝 엔지니어,정보보안,a1402google.com,39600788093,여
a1403,22,경기도,웹개발자,서버개발,a1403naver.com,71780633252,남
a1404,15,경상남도,웹개발자,머신러닝,a1404google.com,34788390506,남
a1405,24,경상북도,머신러닝 엔지니어,딥러닝,a1405google.com,30864533963,남
a1406,30,경기도,앱개발자,앱개발,a1406daum.net,52582051460,남
a1407,28,경기도,앱개발자,딥러닝,a1407daum.net,40674692551,남
a1408,33,강원도,정보보안가,서버개발,a1408google.com,83630026984,남
a1409,33,경상남도,머신러닝 엔지니어,서버개발,a1409daum.net,83245793335,남
a1410,29,서울특별시,정보보안가,앱개발,a1410naver.com,22167194495,여
a1411,18,서울특별시,정보보안가,머신러닝,a1411daum.net,67361442101,남
a1412,20,전라남도,웹개발자,머신러닝,a1412google.com,18877633934,여
a1413,22,서울특별시,웹개발자,정보보안,a1413daum.net,35744229999,여
a1414,18,경상북도,머신러닝 엔지니어,앱개발,a1414daum.net,54852229838,여
a1415,31,충청북도,앱개발자,머신러닝,a1415naver.com,39308369178,여
a1416,22,충청북도,데이터 사이언티스트,서버개발,a1416daum.net,22566495744,남
a1417,26,충청북도,앱개발자,정보보안,a1417naver.com,88213221185,여
a1418,19,서울특별시,대학생,서버개발,a1418daum.net,19606776941,여
a1419,15,경상북도,데이터 사이언티스트,딥러닝,a1419naver.com,17667595491,여
a1420,17,경기도,웹개발자,앱개발,a1420naver.com,97240760284,여
a1421,25,충청남도,데이터 사이언티스트,정보보안,a1421naver.com,74992067686,남
a1422,29,제주특별자치도,데이터 사이언티스트,딥러닝,a1422google.com,89607010232,여
a1423,24,경기도,웹개발자,딥러닝,a1423daum.net,56768839154,여
a1424,33,서울특별시,웹개발자,앱개발,a1424daum.net,84229961304,남
a1425,27,충청남도,정보보안가,딥러닝,a1425google.com,33215111649,남
a1426,18,경상북도,대학생,서버개발,a1426daum.net,60340141811,남
a1427,26,강원도,웹개발자,서버개발,a1427google.com,34491624789,여
a1428,23,경상남도,데이터 사이언티스트,딥러닝,a1428naver.com,12619686194,여
a1429,34,전라남도,웹개발자,머신러닝,a1429naver.com,42308290393,여
a1430,32,서울특별시,앱개발자,정보보안,a1430naver.com,68818764879,남
a1431,21,전라남도,앱개발자,딥러닝,a1431naver.com,98863871040,남
a1432,23,전라남도,정보보안가,머신러닝,a1432naver.com,88433143989,남
a1433,29,경기도,앱개발자,정보보안,a1433naver.com,94034389458,여
a1434,20,경상남도,앱개발자,앱개발,a1434naver.com,11209382464,여
a1435,35,경상남도,웹개발자,앱개발,a1435google.com,68762149303,남
a1436,33,충청북도,웹개발자,앱개발,a1436daum.net,70386951032,남
a1437,30,서울특별시,앱개발자,앱개발,a1437naver.com,94047328516,여
a1438,19,경상남도,대학생,서버개발,a1438naver.com,21757812579,남
a1439,33,경상북도,데이터 사이언티스트,서버개발,a1439google.com,63898086530,여
a1440,18,강원도,웹개발자,머신러닝,a1440naver.com,57538099783,남
a1441,24,충청남도,정보보안가,앱개발,a1441naver.com,89936932792,남
a1442,25,전라북도,대학생,앱개발,a1442daum.net,42790925423,남
a1443,21,제주특별자치도,대학생,머신러닝,a1443naver.com,17536669878,여
a1444,16,경상북도,머신러닝 엔지니어,웹개발,a1444naver.com,46447496813,여
a1445,18,서울특별시,웹개발자,앱개발,a1445daum.net,29214408148,여
a1446,18,강원도,앱개발자,웹개발,a1446naver.com,84078955500,여
a1447,32,충청북도,웹개발자,정보보안,a1447google.com,66962575509,남
a1448,34,경상남도,데이터 사이언티스트,딥러닝,a1448naver.com,15619294064,남
a1449,21,경상북도,대학생,웹개발,a1449daum.net,87615540066,남
a1450,18,충청남도,데이터 사이언티스트,서버개발,a1450naver.com,84431155465,여
a1451,23,전라남도,데이터 사이언티스트,서버개발,a1451naver.com,52031832201,여
a1452,32,서울특별시,머신러닝 엔지니어,머신러닝,a1452google.com,66733861752,남
a1453,22,전라북도,앱개발자,서버개발,a1453daum.net,69219332982,남
a1454,17,전라남도,웹개발자,서버개발,a1454naver.com,21049821439,여
a1455,35,충청남도,앱개발자,머신러닝,a1455naver.com,89690763552,여
a1456,15,경기도,웹개발자,앱개발,a1456daum.net,85499495162,남
a1457,21,전라남도,데이터 사이언티스트,웹개발,a1457google.com,45105501242,여
a1458,17,경상북도,데이터 사이언티스트,서버개발,a1458daum.net,52733441174,여
a1459,20,충청남도,앱개발자,웹개발,a1459daum.net,86267879830,남
a1460,20,제주특별자치도,앱개발자,서버개발,a1460google.com,42733603580,여
a1461,19,충청북도,앱개발자,앱개발,a1461google.com,38921008785,남
a1462,27,서울특별시,웹개발자,딥러닝,a1462daum.net,84138385823,남
a1463,19,서울특별시,머신러닝 엔지니어,정보보안,a1463daum.net,97185010124,여
a1464,34,충청남도,대학생,정보보안,a1464google.com,59948437074,남
a1465,33,충청남도,정보보안가,웹개발,a1465naver.com,25038276717,남
a1466,34,경상북도,웹개발자,정보보안,a1466daum.net,81169160826,남
a1467,19,전라북도,앱개발자,서버개발,a1467daum.net,75738226520,남
a1468,29,전라남도,앱개발자,정보보안,a1468google.com,18650802674,남
